date,store_id,category,sub_category,item_id,is_weekend,is_holiday,units_sold,revenue,avg_price,footfall,promotion_discount_pct,promotion_type,holiday_type,weather_condition,temperature_c
2025-07-23,Store_1,Household,General,Hsh_Item_1,0,0,20.0,3513.06,195.17,379,10,no_promotion,no_holiday,Rainy,27.9
2025-07-24,Store_1,Household,General,Hsh_Item_1,0,0,16.0,2050.05,160.16,380,20,BOGO,no_holiday,Rainy,30.7
2025-07-25,Store_1,Household,General,Hsh_Item_1,0,0,28.0,3729.6,166.5,423,20,no_promotion,no_holiday,Rainy,17.0
2025-07-26,Store_1,Household,General,Hsh_Item_1,1,0,27.0,3542.24,187.42,401,30,BOGO,no_holiday,Sunny,27.0
2025-07-27,Store_1,Household,General,Hsh_Item_1,1,0,28.0,3673.04,187.4,399,30,Discount,no_holiday,Storm,27.6
2025-07-28,Store_1,Household,General,Hsh_Item_1,0,0,22.0,2886.27,187.42,425,30,Clearance,no_holiday,Rainy,36.9
2025-07-29,Store_1,Household,General,Hsh_Item_1,0,0,17.0,3202.53,235.48,402,20,no_promotion,no_holiday,Cloudy,18.8
2025-07-30,Store_1,Household,General,Hsh_Item_1,0,0,18.0,3387.96,188.22,407,0,no_promotion,no_holiday,Sunny,18.6
2025-07-31,Store_1,Household,General,Hsh_Item_1,0,0,22.0,3023.79,196.35,383,30,Discount,no_holiday,Storm,30.8
2025-08-01,Store_1,Household,General,Hsh_Item_1,0,0,23.0,4010.42,193.74,424,10,Clearance,no_holiday,Sunny,37.2
2025-08-02,Store_1,Household,General,Hsh_Item_1,1,0,24.0,3181.58,189.38,348,30,Clearance,no_holiday,Sunny,24.7
2025-08-03,Store_1,Household,General,Hsh_Item_1,1,0,29.0,5088.34,175.46,468,0,no_promotion,no_holiday,Rainy,19.7
2025-08-04,Store_1,Household,General,Hsh_Item_1,0,0,17.0,3245.81,190.93,380,0,no_promotion,no_holiday,Rainy,16.6
2025-08-05,Store_1,Household,General,Hsh_Item_1,0,0,24.0,2837.02,168.87,399,30,BOGO,no_holiday,Rainy,18.8
2025-08-06,Store_1,Household,General,Hsh_Item_1,0,0,30.0,5297.7,176.59,510,0,no_promotion,no_holiday,Sunny,26.5
2025-08-07,Store_1,Household,General,Hsh_Item_1,0,0,24.0,3737.02,173.01,433,10,no_promotion,no_holiday,Sunny,35.6
2025-08-08,Store_1,Household,General,Hsh_Item_1,0,0,20.0,3623.6,181.18,375,0,no_promotion,no_holiday,Storm,26.3
2025-08-09,Store_1,Household,General,Hsh_Item_1,1,0,26.0,3882.61,213.33,369,30,Clearance,no_holiday,Sunny,16.8
2025-08-10,Store_1,Household,General,Hsh_Item_1,1,0,18.0,2755.98,153.11,396,0,no_promotion,no_holiday,Cloudy,22.4
2025-08-11,Store_1,Household,General,Hsh_Item_1,0,0,15.0,2848.2,189.88,377,0,no_promotion,no_holiday,Rainy,34.1
2025-08-12,Store_1,Household,General,Hsh_Item_1,0,0,23.0,2524.16,156.78,378,30,no_promotion,no_holiday,Storm,20.7
2025-08-13,Store_1,Household,General,Hsh_Item_1,0,0,22.0,3429.36,173.2,448,10,no_promotion,no_holiday,Cloudy,39.5
2025-08-14,Store_1,Household,General,Hsh_Item_1,0,0,24.0,3287.42,195.68,397,30,BOGO,no_holiday,Cloudy,16.1
2025-08-15,Store_1,Household,General,Hsh_Item_1,0,0,28.0,4559.44,180.93,443,10,BOGO,no_holiday,Storm,21.0
2025-08-16,Store_1,Household,General,Hsh_Item_1,1,0,22.0,2532.99,164.48,293,30,BOGO,no_holiday,Storm,22.9
2025-08-17,Store_1,Household,General,Hsh_Item_1,1,0,25.0,3818.25,169.7,337,10,no_promotion,no_holiday,Rainy,34.4
2025-08-18,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3492.14,189.79,430,20,no_promotion,no_holiday,Sunny,33.2
2025-08-19,Store_1,Household,General,Hsh_Item_1,0,0,19.0,2576.1,169.48,399,20,Discount,no_holiday,Rainy,28.6
2025-08-20,Store_1,Household,General,Hsh_Item_1,0,0,22.0,3222.91,183.12,426,20,BOGO,no_holiday,Cloudy,29.4
2025-08-21,Store_1,Household,General,Hsh_Item_1,0,0,23.0,2908.63,180.66,466,30,Discount,no_holiday,Storm,17.5
2025-08-22,Store_1,Household,General,Hsh_Item_1,0,0,26.0,3992.51,170.62,412,10,BOGO,no_holiday,Cloudy,30.4
2025-08-23,Store_1,Household,General,Hsh_Item_1,1,1,42.0,7970.89,210.87,459,10,BOGO,Christmas,Rainy,33.7
2025-08-24,Store_1,Household,General,Hsh_Item_1,1,0,28.0,4236.51,189.13,404,20,no_promotion,no_holiday,Cloudy,39.9
2025-08-25,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3469.32,150.84,411,0,no_promotion,no_holiday,Rainy,32.4
2025-08-26,Store_1,Household,General,Hsh_Item_1,0,0,16.0,2338.3,182.68,446,20,Discount,no_holiday,Rainy,33.1
2025-08-27,Store_1,Household,General,Hsh_Item_1,0,0,22.0,3375.31,170.47,399,10,Clearance,no_holiday,Storm,35.6
2025-08-28,Store_1,Household,General,Hsh_Item_1,0,0,14.0,2691.92,192.28,366,0,no_promotion,no_holiday,Rainy,32.7
2025-08-29,Store_1,Household,General,Hsh_Item_1,0,0,20.0,2697.44,168.59,378,20,Clearance,no_holiday,Storm,16.6
2025-08-30,Store_1,Household,General,Hsh_Item_1,1,0,21.0,3370.82,178.35,355,10,Discount,no_holiday,Rainy,30.9
2025-08-31,Store_1,Household,General,Hsh_Item_1,1,0,25.0,4681.75,187.27,381,0,no_promotion,no_holiday,Sunny,19.6
2025-09-01,Store_1,Household,General,Hsh_Item_1,0,0,22.0,4234.34,192.47,454,0,no_promotion,no_holiday,Rainy,21.8
2025-09-02,Store_1,Household,General,Hsh_Item_1,0,0,24.0,3124.22,162.72,376,20,no_promotion,no_holiday,Sunny,27.0
2025-09-03,Store_1,Household,General,Hsh_Item_1,0,0,15.0,2364.93,175.18,320,10,Clearance,no_holiday,Cloudy,27.4
2025-09-04,Store_1,Household,General,Hsh_Item_1,0,0,26.0,3151.51,173.16,417,30,no_promotion,no_holiday,Storm,26.8
2025-09-05,Store_1,Household,General,Hsh_Item_1,0,0,19.0,2592.97,170.59,345,20,no_promotion,no_holiday,Rainy,21.8
2025-09-06,Store_1,Household,General,Hsh_Item_1,1,1,26.0,3738.64,205.42,398,30,BOGO,NewYear,Cloudy,18.5
2025-09-07,Store_1,Household,General,Hsh_Item_1,1,0,20.0,2973.28,185.83,362,20,no_promotion,no_holiday,Storm,28.7
2025-09-08,Store_1,Household,General,Hsh_Item_1,0,0,21.0,3058.78,161.84,424,10,BOGO,no_holiday,Sunny,21.4
2025-09-09,Store_1,Household,General,Hsh_Item_1,0,0,26.0,4018.98,193.22,427,20,Discount,no_holiday,Storm,39.2
2025-09-10,Store_1,Household,General,Hsh_Item_1,0,0,19.0,3600.58,210.56,358,10,Discount,no_holiday,Storm,17.9
2025-09-11,Store_1,Household,General,Hsh_Item_1,0,0,16.0,2806.13,194.87,391,10,BOGO,no_holiday,Rainy,20.7
2025-09-12,Store_1,Household,General,Hsh_Item_1,0,0,17.0,2419.24,158.12,343,10,no_promotion,no_holiday,Cloudy,31.3
2025-09-13,Store_1,Household,General,Hsh_Item_1,1,0,38.0,4602.6,173.03,432,30,Clearance,no_holiday,Storm,34.8
2025-09-14,Store_1,Household,General,Hsh_Item_1,1,0,33.0,4579.34,198.24,479,30,no_promotion,no_holiday,Storm,36.9
2025-09-15,Store_1,Household,General,Hsh_Item_1,0,0,19.0,3226.39,169.81,413,0,no_promotion,no_holiday,Storm,34.3
2025-09-16,Store_1,Household,General,Hsh_Item_1,0,0,21.0,2739.93,186.39,351,30,Clearance,no_holiday,Rainy,17.3
2025-09-17,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3345.12,191.15,399,30,no_promotion,no_holiday,Sunny,29.4
2025-09-18,Store_1,Household,General,Hsh_Item_1,0,0,19.0,2849.72,166.65,403,10,BOGO,no_holiday,Storm,19.2
2025-09-19,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3582.8,179.14,442,20,Discount,no_holiday,Storm,20.1
2025-09-20,Store_1,Household,General,Hsh_Item_1,1,0,23.0,2146.61,133.33,363,30,Clearance,no_holiday,Rainy,23.0
2025-09-21,Store_1,Household,General,Hsh_Item_1,1,0,31.0,3585.92,165.25,410,30,Clearance,no_holiday,Cloudy,19.1
2025-09-22,Store_1,Household,General,Hsh_Item_1,0,0,20.0,3527.2,176.36,409,0,no_promotion,no_holiday,Sunny,35.5
2025-09-23,Store_1,Household,General,Hsh_Item_1,0,0,22.0,2851.73,162.03,382,20,no_promotion,no_holiday,Storm,22.9
2025-09-24,Store_1,Household,General,Hsh_Item_1,0,0,16.0,2279.31,203.51,318,30,BOGO,no_holiday,Sunny,21.0
2025-09-25,Store_1,Household,General,Hsh_Item_1,0,0,18.0,2582.44,159.41,408,10,Clearance,no_holiday,Storm,29.4
2025-09-26,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3195.34,173.66,375,20,no_promotion,no_holiday,Cloudy,19.4
2025-09-27,Store_1,Household,General,Hsh_Item_1,1,0,27.0,3928.61,181.88,414,20,Clearance,no_holiday,Storm,36.7
2025-09-28,Store_1,Household,General,Hsh_Item_1,1,0,26.0,3653.65,200.75,374,30,no_promotion,no_holiday,Sunny,34.2
2025-09-29,Store_1,Household,General,Hsh_Item_1,0,0,21.0,3345.72,159.32,472,0,no_promotion,no_holiday,Cloudy,29.0
2025-09-30,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3935.0,196.75,407,20,Clearance,no_holiday,Rainy,27.0
2025-10-01,Store_1,Household,General,Hsh_Item_1,0,0,22.0,3170.64,180.15,455,20,Discount,no_holiday,Storm,15.5
2025-10-02,Store_1,Household,General,Hsh_Item_1,0,0,23.0,2670.51,165.87,418,30,Discount,no_holiday,Storm,29.2
2025-10-03,Store_1,Household,General,Hsh_Item_1,0,0,26.0,4852.9,186.65,491,0,no_promotion,no_holiday,Rainy,30.0
2025-10-04,Store_1,Household,General,Hsh_Item_1,1,1,47.0,6016.42,182.87,461,30,Clearance,IndependenceDay,Storm,34.7
2025-10-05,Store_1,Household,General,Hsh_Item_1,1,0,22.0,3769.92,171.36,405,0,no_promotion,no_holiday,Sunny,33.4
2025-10-06,Store_1,Household,General,Hsh_Item_1,0,0,24.0,3475.39,181.01,343,20,Discount,no_holiday,Rainy,30.2
2025-10-07,Store_1,Household,General,Hsh_Item_1,0,0,23.0,2808.64,174.45,394,30,no_promotion,no_holiday,Storm,20.9
2025-10-08,Store_1,Household,General,Hsh_Item_1,0,0,19.0,3105.87,181.63,445,10,no_promotion,no_holiday,Rainy,16.1
2025-10-09,Store_1,Household,General,Hsh_Item_1,0,0,19.0,3601.07,189.53,389,0,no_promotion,no_holiday,Cloudy,19.9
2025-10-10,Store_1,Household,General,Hsh_Item_1,0,1,25.0,4563.9,202.84,389,10,Clearance,no_holiday,Storm,17.7
2025-10-11,Store_1,Household,General,Hsh_Item_1,1,0,26.0,3795.01,162.18,400,10,BOGO,no_holiday,Rainy,21.9
2025-10-12,Store_1,Household,General,Hsh_Item_1,1,0,29.0,4888.7,210.72,451,20,Discount,no_holiday,Storm,32.6
2025-10-13,Store_1,Household,General,Hsh_Item_1,0,0,23.0,2445.43,151.89,404,30,Discount,no_holiday,Sunny,21.5
2025-10-14,Store_1,Household,General,Hsh_Item_1,0,0,18.0,3200.58,177.81,440,0,no_promotion,no_holiday,Rainy,21.4
2025-10-15,Store_1,Household,General,Hsh_Item_1,0,0,23.0,4334.81,188.47,426,0,no_promotion,no_holiday,Storm,28.7
2025-10-16,Store_1,Household,General,Hsh_Item_1,0,0,15.0,2760.75,184.05,373,0,no_promotion,no_holiday,Rainy,37.2
2025-10-17,Store_1,Household,General,Hsh_Item_1,0,0,19.0,3249.57,171.03,475,0,no_promotion,no_holiday,Storm,19.3
2025-10-18,Store_1,Household,General,Hsh_Item_1,1,0,31.0,3840.9,177.0,427,30,Discount,no_holiday,Cloudy,29.4
2025-10-19,Store_1,Household,General,Hsh_Item_1,1,0,36.0,4979.52,172.9,445,20,no_promotion,no_holiday,Sunny,16.7
2025-10-20,Store_1,Household,General,Hsh_Item_1,0,0,19.0,2932.82,171.51,404,10,no_promotion,no_holiday,Storm,35.0
2025-10-21,Store_1,Household,General,Hsh_Item_1,0,1,30.0,4036.83,192.23,359,30,Discount,IndependenceDay,Rainy,32.6
2025-10-22,Store_1,Household,General,Hsh_Item_1,0,0,22.0,2851.16,185.14,344,30,Clearance,no_holiday,Storm,23.5
2025-10-23,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3128.37,170.02,389,20,BOGO,no_holiday,Cloudy,22.8
2025-10-24,Store_1,Household,General,Hsh_Item_1,0,0,22.0,4244.9,192.95,494,0,no_promotion,no_holiday,Rainy,15.7
2025-10-25,Store_1,Household,General,Hsh_Item_1,1,0,21.0,2711.12,184.43,376,30,Clearance,no_holiday,Rainy,22.8
2025-10-26,Store_1,Household,General,Hsh_Item_1,1,0,17.0,2281.35,191.71,379,30,Clearance,no_holiday,Rainy,30.1
2025-10-27,Store_1,Household,General,Hsh_Item_1,0,0,24.0,3176.38,189.07,453,30,Discount,no_holiday,Sunny,28.3
2025-10-28,Store_1,Household,General,Hsh_Item_1,0,0,25.0,4201.5,168.06,453,0,no_promotion,no_holiday,Sunny,27.7
2025-10-29,Store_1,Household,General,Hsh_Item_1,0,0,17.0,2045.97,171.93,376,30,no_promotion,no_holiday,Cloudy,18.5
2025-10-30,Store_1,Household,General,Hsh_Item_1,0,0,22.0,4196.72,190.76,414,0,no_promotion,no_holiday,Cloudy,20.0
2025-10-31,Store_1,Household,General,Hsh_Item_1,0,0,21.0,2775.21,188.79,444,30,Clearance,no_holiday,Storm,29.8
2025-11-01,Store_1,Household,General,Hsh_Item_1,1,0,25.0,3144.75,179.7,366,30,BOGO,no_holiday,Rainy,38.6
2025-11-02,Store_1,Household,General,Hsh_Item_1,1,0,30.0,3815.49,181.69,403,30,BOGO,no_holiday,Cloudy,22.6
2025-11-03,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3472.0,198.4,504,30,BOGO,no_holiday,Sunny,36.6
2025-11-04,Store_1,Household,General,Hsh_Item_1,0,0,17.0,2915.16,171.48,342,0,no_promotion,no_holiday,Cloudy,17.7
2025-11-05,Store_1,Household,General,Hsh_Item_1,0,0,17.0,3193.96,187.88,393,0,no_promotion,no_holiday,Sunny,38.2
2025-11-06,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3984.52,177.09,450,10,Discount,no_holiday,Storm,35.5
2025-11-07,Store_1,Household,General,Hsh_Item_1,0,0,19.0,3360.53,176.87,393,0,no_promotion,no_holiday,Sunny,15.1
2025-11-08,Store_1,Household,General,Hsh_Item_1,1,0,24.0,4229.71,195.82,382,10,no_promotion,no_holiday,Storm,25.2
2025-11-09,Store_1,Household,General,Hsh_Item_1,1,0,25.0,3358.08,191.89,305,30,BOGO,no_holiday,Rainy,21.1
2025-11-10,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3354.92,191.71,410,30,no_promotion,no_holiday,Rainy,22.0
2025-11-11,Store_1,Household,General,Hsh_Item_1,0,0,14.0,2783.2,198.8,322,0,no_promotion,no_holiday,Sunny,30.1
2025-11-12,Store_1,Household,General,Hsh_Item_1,0,0,18.0,3245.4,180.3,393,0,no_promotion,no_holiday,Storm,26.2
2025-11-13,Store_1,Household,General,Hsh_Item_1,0,0,19.0,2524.61,189.82,344,30,Discount,no_holiday,Storm,22.2
2025-11-14,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3071.77,175.53,439,30,Clearance,no_holiday,Cloudy,22.1
2025-11-15,Store_1,Household,General,Hsh_Item_1,1,0,32.0,4727.55,184.67,358,20,Discount,no_holiday,Rainy,32.9
2025-11-16,Store_1,Household,General,Hsh_Item_1,1,1,42.0,5237.02,178.13,456,30,no_promotion,Christmas,Sunny,17.1
2025-11-17,Store_1,Household,General,Hsh_Item_1,0,0,18.0,2285.64,181.4,453,30,Clearance,no_holiday,Cloudy,25.8
2025-11-18,Store_1,Household,General,Hsh_Item_1,0,0,18.0,3394.26,188.57,409,0,no_promotion,no_holiday,Cloudy,27.3
2025-11-19,Store_1,Household,General,Hsh_Item_1,0,0,15.0,2523.3,168.22,448,0,no_promotion,no_holiday,Cloudy,38.8
2025-11-20,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3866.39,210.13,461,20,Discount,no_holiday,Rainy,17.6
2025-11-21,Store_1,Household,General,Hsh_Item_1,0,0,14.0,1622.0,165.51,350,30,no_promotion,no_holiday,Sunny,16.3
2025-11-22,Store_1,Household,General,Hsh_Item_1,1,0,22.0,2860.35,162.52,396,20,Discount,no_holiday,Sunny,36.7
2025-11-23,Store_1,Household,General,Hsh_Item_1,1,0,23.0,3166.55,196.68,433,30,no_promotion,no_holiday,Rainy,31.1
2025-11-24,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3081.54,191.4,391,30,Clearance,no_holiday,Cloudy,31.7
2025-11-25,Store_1,Household,General,Hsh_Item_1,0,1,29.0,4932.64,188.99,414,10,BOGO,no_holiday,Rainy,15.8
2025-11-26,Store_1,Household,General,Hsh_Item_1,0,1,31.0,4102.38,189.05,390,30,Discount,IndependenceDay,Storm,16.0
2025-11-27,Store_1,Household,General,Hsh_Item_1,0,0,20.0,2517.48,179.82,356,30,Clearance,no_holiday,Rainy,15.4
2025-11-28,Store_1,Household,General,Hsh_Item_1,0,0,14.0,2339.12,167.08,364,0,no_promotion,no_holiday,Cloudy,27.9
2025-11-29,Store_1,Household,General,Hsh_Item_1,1,0,31.0,4491.03,181.09,449,20,Clearance,no_holiday,Sunny,28.7
2025-11-30,Store_1,Household,General,Hsh_Item_1,1,0,25.0,4256.25,170.25,332,0,no_promotion,no_holiday,Storm,37.5
2025-12-01,Store_1,Household,General,Hsh_Item_1,0,0,26.0,3531.53,194.04,442,30,Discount,no_holiday,Storm,39.8
2025-12-02,Store_1,Household,General,Hsh_Item_1,0,0,26.0,3237.42,177.88,488,30,Discount,no_holiday,Rainy,36.2
2025-12-03,Store_1,Household,General,Hsh_Item_1,0,0,19.0,2555.27,168.11,445,20,Clearance,no_holiday,Sunny,23.6
2025-12-04,Store_1,Household,General,Hsh_Item_1,0,0,18.0,2525.33,175.37,403,20,BOGO,no_holiday,Rainy,32.3
2025-12-05,Store_1,Household,General,Hsh_Item_1,0,0,21.0,3514.46,185.95,394,10,Clearance,no_holiday,Storm,27.5
2025-12-06,Store_1,Household,General,Hsh_Item_1,1,0,27.0,4176.68,171.88,372,10,BOGO,no_holiday,Rainy,19.5
2025-12-07,Store_1,Household,General,Hsh_Item_1,1,0,31.0,3649.07,168.16,447,30,no_promotion,no_holiday,Cloudy,34.8
2025-12-08,Store_1,Household,General,Hsh_Item_1,0,0,25.0,3211.42,183.51,397,30,no_promotion,no_holiday,Storm,25.2
2025-12-09,Store_1,Household,General,Hsh_Item_1,0,0,26.0,3817.42,183.53,441,20,BOGO,no_holiday,Rainy,39.5
2025-12-10,Store_1,Household,General,Hsh_Item_1,0,0,21.0,3264.03,172.7,395,10,Clearance,no_holiday,Sunny,38.8
2025-12-11,Store_1,Household,General,Hsh_Item_1,0,1,29.0,3516.37,173.22,428,30,no_promotion,NewYear,Sunny,24.4
2025-12-12,Store_1,Household,General,Hsh_Item_1,0,0,22.0,3630.13,183.34,420,10,BOGO,no_holiday,Cloudy,33.2
2025-12-13,Store_1,Household,General,Hsh_Item_1,1,0,27.0,3867.34,159.15,504,10,BOGO,no_holiday,Storm,39.8
2025-12-14,Store_1,Household,General,Hsh_Item_1,1,0,25.0,3194.6,159.73,387,20,no_promotion,no_holiday,Storm,33.9
2025-12-15,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3121.56,169.65,420,20,Discount,no_holiday,Rainy,37.6
2025-12-16,Store_1,Household,General,Hsh_Item_1,0,0,20.0,3184.74,176.93,321,10,Discount,no_holiday,Sunny,38.8
2025-12-17,Store_1,Household,General,Hsh_Item_1,0,0,20.0,2951.68,184.48,480,20,Clearance,no_holiday,Cloudy,37.6
2025-12-18,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3703.0,201.25,405,20,Clearance,no_holiday,Rainy,20.1
2025-12-19,Store_1,Household,General,Hsh_Item_1,0,0,22.0,4231.7,192.35,381,0,no_promotion,no_holiday,Rainy,38.5
2025-12-20,Store_1,Household,General,Hsh_Item_1,1,1,41.0,5099.99,177.7,422,30,BOGO,no_holiday,Sunny,34.3
2025-12-21,Store_1,Household,General,Hsh_Item_1,1,0,23.0,3307.03,179.73,311,20,Clearance,no_holiday,Rainy,28.7
2025-12-22,Store_1,Household,General,Hsh_Item_1,0,0,23.0,3427.09,165.56,415,10,BOGO,no_holiday,Storm,20.7
2025-12-23,Store_1,Household,General,Hsh_Item_1,0,0,26.0,4672.98,179.73,460,0,no_promotion,no_holiday,Rainy,22.6
2025-12-24,Store_1,Household,General,Hsh_Item_1,0,0,19.0,3006.86,175.84,441,10,no_promotion,no_holiday,Cloudy,40.0
2025-12-25,Store_1,Household,General,Hsh_Item_1,0,0,15.0,1938.82,184.65,341,30,Clearance,no_holiday,Rainy,32.7
2025-12-26,Store_1,Household,General,Hsh_Item_1,0,0,22.0,2958.38,168.09,407,20,BOGO,no_holiday,Sunny,24.0
2025-12-27,Store_1,Household,General,Hsh_Item_1,1,0,21.0,3149.66,187.48,472,20,no_promotion,no_holiday,Sunny,38.3
2025-12-28,Store_1,Household,General,Hsh_Item_1,1,0,32.0,5172.99,202.07,415,20,Clearance,no_holiday,Cloudy,18.1
2025-12-29,Store_1,Household,General,Hsh_Item_1,0,0,24.0,4282.32,178.43,432,0,no_promotion,no_holiday,Cloudy,34.1
2025-12-30,Store_1,Household,General,Hsh_Item_1,0,0,15.0,2786.7,185.78,344,0,no_promotion,no_holiday,Cloudy,27.7
2025-12-31,Store_1,Household,General,Hsh_Item_1,0,0,18.0,3077.03,189.94,380,10,BOGO,no_holiday,Rainy,25.9
2025-01-01,Store_1,Household,General,Hsh_Item_2,0,0,19.0,3310.18,174.22,414,0,no_promotion,no_holiday,Storm,16.3
2025-01-02,Store_1,Household,General,Hsh_Item_2,0,0,23.0,3371.43,183.23,424,20,no_promotion,no_holiday,Cloudy,37.0
2025-01-03,Store_1,Household,General,Hsh_Item_2,0,0,19.0,3081.08,180.18,373,10,Clearance,no_holiday,Sunny,34.9
2025-01-04,Store_1,Household,General,Hsh_Item_2,1,0,27.0,4408.26,181.41,403,10,Discount,no_holiday,Cloudy,25.3
2025-01-05,Store_1,Household,General,Hsh_Item_2,1,0,21.0,3546.27,168.87,368,0,no_promotion,no_holiday,Cloudy,23.9
2025-01-06,Store_1,Household,General,Hsh_Item_2,0,0,26.0,3282.37,180.35,408,30,Clearance,no_holiday,Cloudy,20.0
2025-01-07,Store_1,Household,General,Hsh_Item_2,0,0,20.0,3743.4,187.17,397,0,no_promotion,no_holiday,Cloudy,25.8
2025-01-08,Store_1,Household,General,Hsh_Item_2,0,0,17.0,3415.3,200.9,388,0,no_promotion,no_holiday,Storm,25.6
2025-01-09,Store_1,Household,General,Hsh_Item_2,0,0,21.0,3663.01,193.81,353,10,Clearance,no_holiday,Storm,30.8
2025-01-10,Store_1,Household,General,Hsh_Item_2,0,0,14.0,2363.31,211.01,340,20,Clearance,no_holiday,Sunny,17.3
2025-01-11,Store_1,Household,General,Hsh_Item_2,1,0,26.0,3953.43,168.95,417,10,BOGO,no_holiday,Cloudy,24.3
2025-01-12,Store_1,Household,General,Hsh_Item_2,1,0,33.0,5083.58,192.56,438,20,Discount,no_holiday,Storm,38.7
2025-01-13,Store_1,Household,General,Hsh_Item_2,0,0,24.0,3945.02,182.64,526,10,Discount,no_holiday,Cloudy,34.3
2025-01-14,Store_1,Household,General,Hsh_Item_2,0,0,18.0,3046.03,211.53,330,20,no_promotion,no_holiday,Cloudy,38.9
2025-01-15,Store_1,Household,General,Hsh_Item_2,0,0,29.0,3417.71,168.36,477,30,BOGO,no_holiday,Sunny,27.5
2025-01-16,Store_1,Household,General,Hsh_Item_2,0,0,19.0,2552.23,167.91,413,20,BOGO,no_holiday,Cloudy,29.7
2025-01-17,Store_1,Household,General,Hsh_Item_2,0,0,23.0,2759.06,171.37,414,30,Clearance,no_holiday,Sunny,35.5
2025-01-18,Store_1,Household,General,Hsh_Item_2,1,0,28.0,2928.63,149.42,423,30,no_promotion,no_holiday,Cloudy,36.0
2025-01-19,Store_1,Household,General,Hsh_Item_2,1,0,18.0,3103.74,172.43,332,0,no_promotion,no_holiday,Cloudy,30.4
2025-01-20,Store_1,Household,General,Hsh_Item_2,0,0,25.0,4226.75,169.07,390,0,no_promotion,no_holiday,Cloudy,28.5
2025-01-21,Store_1,Household,General,Hsh_Item_2,0,1,22.0,4007.74,182.17,369,0,no_promotion,IndependenceDay,Sunny,25.3
2025-01-22,Store_1,Household,General,Hsh_Item_2,0,0,34.0,5029.82,184.92,563,20,no_promotion,no_holiday,Rainy,35.6
2025-01-23,Store_1,Household,General,Hsh_Item_2,0,0,21.0,3043.19,207.02,397,30,Clearance,no_holiday,Sunny,26.7
2025-01-24,Store_1,Household,General,Hsh_Item_2,0,0,17.0,3292.73,193.69,436,0,no_promotion,no_holiday,Sunny,34.7
2025-01-25,Store_1,Household,General,Hsh_Item_2,1,0,26.0,3571.15,171.69,392,20,Clearance,no_holiday,Storm,22.2
2025-01-26,Store_1,Household,General,Hsh_Item_2,1,0,21.0,2806.61,167.06,292,20,no_promotion,no_holiday,Sunny,35.7
2025-01-27,Store_1,Household,General,Hsh_Item_2,0,0,24.0,4040.93,187.08,426,10,BOGO,no_holiday,Rainy,38.5
2025-01-28,Store_1,Household,General,Hsh_Item_2,0,0,25.0,3622.28,160.99,408,10,Discount,no_holiday,Rainy,37.1
2025-01-29,Store_1,Household,General,Hsh_Item_2,0,0,42.0,6934.03,206.37,549,20,Discount,no_holiday,Cloudy,31.8
2025-01-30,Store_1,Household,General,Hsh_Item_2,0,0,21.0,3722.92,196.98,405,10,BOGO,no_holiday,Sunny,25.4
2025-01-31,Store_1,Household,General,Hsh_Item_2,0,0,22.0,3430.15,173.24,487,10,no_promotion,no_holiday,Cloudy,21.1
2025-02-01,Store_1,Household,General,Hsh_Item_2,1,0,31.0,3852.18,155.33,451,20,Discount,no_holiday,Cloudy,32.0
2025-02-02,Store_1,Household,General,Hsh_Item_2,1,0,30.0,5386.5,199.5,504,10,BOGO,no_holiday,Sunny,30.8
2025-02-03,Store_1,Household,General,Hsh_Item_2,0,0,24.0,2996.28,178.35,383,30,Discount,no_holiday,Cloudy,17.9
2025-02-04,Store_1,Household,General,Hsh_Item_2,0,0,15.0,2373.84,197.82,360,20,Discount,no_holiday,Rainy,34.8
2025-02-05,Store_1,Household,General,Hsh_Item_2,0,0,36.0,3957.41,157.04,473,30,BOGO,no_holiday,Storm,32.4
2025-02-06,Store_1,Household,General,Hsh_Item_2,0,0,24.0,4112.88,171.37,449,0,no_promotion,no_holiday,Cloudy,22.1
2025-02-07,Store_1,Household,General,Hsh_Item_2,0,0,15.0,2160.96,180.08,379,20,BOGO,no_holiday,Sunny,35.1
2025-02-08,Store_1,Household,General,Hsh_Item_2,1,0,15.0,2439.18,180.68,273,10,Clearance,no_holiday,Sunny,33.6
2025-02-09,Store_1,Household,General,Hsh_Item_2,1,0,31.0,4841.21,173.52,439,10,no_promotion,no_holiday,Sunny,29.0
